mode,code,basis,rounds,shots,relay_solutions,gamma_mode,beta_int_low,beta_int_high,memory_strength_scale,alpha_mode,alpha_value,i64_data_scale_value,i64_max_data_value,success_rate,raw_avg_iterations,raw_median_iterations,raw_p90_iterations,raw_p99_iterations,raw_max_iterations,raw_cpu_window_latency_ns,raw_cpu_latency_ns_per_round,paper_calibrated_avg_iterations,paper_calibrated_window_latency_ns,paper_calibrated_latency_ns_per_round,gross_iteration_scale,detectors,error_variables,edges,max_check_degree,max_variable_degree,cpu_decode_seconds
i64_scale8_wide_proxy,144_12_12,X,12,5000,5,continuous,,,,paper_ramp,,8.0,127.0,1.0,19.6762,15.0,38.0,74.01000000000022,293,472.22880000000004,39.3524,19.65026165461591,471.60627971078185,39.30052330923182,0.998681740103064,936,8784,30672,35,6,16.050931707955897
i64_scale8_wide_proxy,144_12_12,Z,12,5000,5,continuous,,,,paper_ramp,,8.0,127.0,1.0,20.3766,15.0,40.0,79.0,201,489.0384,40.7532,20.349738345384093,488.3937202892182,40.699476690768186,0.998681740103064,936,8784,30672,35,6,18.073945916024968
